Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,target
01MBhRpvFkbeRwAp7gcF2W,3vbKDsSS70ZX9D2OcvbZmS,E-Pro,Guero,Beck,2005-01-01,202360,61,spotify:user:kelsey2701,2018-06-19T05:29:26Z,"alternative rock,anti-folk,permanent wave,rock",0.624,0.959,11,-6.253,0,0.0769,0.00133,0.171,0.101,0.69,95.794,4,1
5PntSbMHC1ud6Vvl8x56qd,3vbKDsSS70ZX9D2OcvbZmS,Loser,Mellow Gold,Beck,1994-03-01,235000,74,spotify:user:kelsey2701,2018-06-19T05:29:30Z,"alternative rock,anti-folk,permanent wave,rock",0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,4,1
29i8axWOLDmgbiutJb9prB,3vbKDsSS70ZX9D2OcvbZmS,Lost Cause,Sea Change,Beck,2002-01-01,227360,56,spotify:user:kelsey2701,2018-06-19T05:29:37Z,"alternative rock,anti-folk,permanent wave,rock",0.611,0.577,0,-8.728,1,0.0297,0.26,0.000807,0.467,0.214,119.877,4,1
1h12pMnzdU1QHGbXJ05rkY,3vbKDsSS70ZX9D2OcvbZmS,Don't Let It Go,Morning Phase,Beck,2014-01-01,189173,40,spotify:user:kelsey2701,2018-06-19T05:29:42Z,"alternative rock,anti-folk,permanent wave,rock",0.54,0.301,7,-8.902,1,0.0265,0.595,0.000107,0.106,0.255,108.554,4,1
4eThjQY0VmpdUFRRgXPZBe,3vbKDsSS70ZX9D2OcvbZmS,Wave,Morning Phase,Beck,2014-01-01,220280,41,spotify:user:kelsey2701,2018-06-19T05:29:46Z,"alternative rock,anti-folk,permanent wave,rock",0.0751,0.337,11,-7.818,1,0.0339,0.808,0.00626,0.107,0.0322,79.093,3,1
586ZtoEG1PnqGYocUDZnUU,3vbKDsSS70ZX9D2OcvbZmS,Deadweight,Odelay - Deluxe Edition,Beck,1996,372386,0,spotify:user:kelsey2701,2018-06-19T05:29:51Z,"alternative rock,anti-folk,permanent wave,rock",0.466,0.873,1,-6.884,0,0.22,0.205,0.00664,0.667,0.688,124.93,4,1
6vTPzTw4pN6kE7IkrqTSCd,3vbKDsSS70ZX9D2OcvbZmS,Tropicalia,Mutations,Beck,1998-01-01,200306,39,spotify:user:kelsey2701,2018-06-19T05:29:56Z,"alternative rock,anti-folk,permanent wave,rock",0.664,0.815,7,-6.958,1,0.0567,0.0495,0.000185,0.133,0.8,81.575,4,1
2k8TkPeInwscYUqrFRoaDP,3vbKDsSS70ZX9D2OcvbZmS,Nausea,The Information,Beck,2006-01-01,173906,39,spotify:user:kelsey2701,2018-06-19T05:30:01Z,"alternative rock,anti-folk,permanent wave,rock",0.633,0.945,1,-4.529,1,0.0337,0.00233,0.00562,0.0871,0.95,114.862,4,1
65tH2GPMFCt8JtM2PM3MiX,3vbKDsSS70ZX9D2OcvbZmS,Morning,Morning Phase,Beck,2014-01-01,319786,54,spotify:user:kelsey2701,2018-06-19T05:30:05Z,"alternative rock,anti-folk,permanent wave,rock",0.55,0.377,4,-9.933,1,0.0254,0.442,0.0955,0.126,0.261,113.608,4,1
6u13tCUeMafkT0KFsmvodB,4F84IBURUo98rz4r61KF70,We're Going To Be Friends,White Blood Cells,The White Stripes,2001-07-03,142226,0,spotify:user:kelsey2701,2018-06-19T05:30:11Z,"alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock",0.521,0.473,7,-5.353,1,0.0275,0.717,0.0,0.0715,0.46,97.09,4,1
3ctoHckjyd13eBi2IDw2Ip,4F84IBURUo98rz4r61KF70,Seven Nation Army,Elephant,The White Stripes,2003-04-01,231800,0,spotify:user:kelsey2701,2018-06-19T05:30:16Z,"alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock",0.75,0.462,0,-7.664,1,0.0779,0.00576,0.545,0.307,0.309,123.865,4,1
1JJJQYklfk5ayxyYQgD5FO,4F84IBURUo98rz4r61KF70,Blue Orchid,Get Behind Me Satan,The White Stripes,2005-06-07,157560,0,spotify:user:kelsey2701,2018-06-19T05:30:20Z,"alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock",0.482,0.654,10,-8.4,0,0.316,0.0825,1.15e-05,0.27,0.655,151.269,4,1
1DH4YwHHGBkWO8dX3JISjl,4F84IBURUo98rz4r61KF70,The Hardest Button To Button,Elephant,The White Stripes,2003-04-01,212266,0,spotify:user:kelsey2701,2018-06-19T05:30:25Z,"alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock",0.693,0.539,7,-8.366,1,0.0796,0.00846,0.377,0.0953,0.535,128.414,4,1
6sY5KdLa5DksdV52wPKpB7,3vbKDsSS70ZX9D2OcvbZmS,Little One,Sea Change,Beck,2002-01-01,266893,36,spotify:user:kelsey2701,2018-06-19T05:30:29Z,"alternative rock,anti-folk,permanent wave,rock",0.216,0.554,9,-7.606,1,0.0315,0.29,0.0001,0.116,0.113,166.581,4,1
3wY7IAz9c0fhq3fn83vV8r,48vDIufGC8ujPuBiTxY8dm,Head Above The Water,Chase The Light,Palace,2015-06-08,266365,42,spotify:user:kelsey2701,2018-06-19T05:30:40Z,english indie rock,0.362,0.599,7,-8.333,0,0.0297,0.00668,0.0129,0.101,0.409,110.779,4,1
0oWO6fBIJYr9YSGtZ0pS4v,0IgqyBnmTWYYN4e8IjLb41,Roses,Roses,Deon Custom,2015-06-19,220987,0,spotify:user:kelsey2701,2018-06-19T05:30:53Z,"future bass,gaming edm",0.427,0.903,11,-4.935,0,0.0378,0.00341,0.744,0.112,0.166,138.545,4,1
5ZrrXIYTvjXPKVQMjqaumR,57dN52uHvrHOxijzpIgu3E,Loud Pipes,Classics,Ratatat,2006-08-22,226533,0,spotify:user:kelsey2701,2018-06-19T05:30:58Z,"brooklyn indie,indietronica",0.718,0.703,7,-7.162,0,0.0382,0.109,0.822,0.208,0.858,87.975,4,1
71cUqXJ3h1r0Ees6YdENLU,39vA9YljbnOApXKniLWBZv,Coffee,Sylvan Esso,Sylvan Esso,2014-05-13,269693,0,spotify:user:kelsey2701,2018-06-19T05:31:02Z,"art pop,chamber pop,etherpop,indie pop,indie rock,indietronica,shimmer pop",0.457,0.455,0,-8.112,1,0.188,0.348,0.00122,0.142,0.163,100.049,4,1
44DnIGEvTlhDkGv3xLSDcp,75dQReiBOHN37fQgWQrIAJ,Wide Eyes,Gorilla Manor,Local Natives,2010-02-16,266053,52,spotify:user:kelsey2701,2018-06-19T05:31:07Z,"chamber pop,indie rock,la indie,modern rock,shimmer pop,stomp and holler",0.528,0.86,11,-8.033,0,0.0397,0.00131,0.25,0.251,0.49,123.12,4,1
0kPWjVyvas9lc4oXakOiBj,1fg65Qx6tRt0aXBfz5I4w5,Swing Tree,LP,Discovery,2009-07-06,158133,0,spotify:user:kelsey2701,2018-06-19T05:31:11Z,"chillwave,indietronica",0.679,0.77,5,-7.673,1,0.111,0.0417,0.0527,0.124,0.843,184.047,4,1
6qsArsTq6WoqtUFUe1e15W,75dQReiBOHN37fQgWQrIAJ,Airplanes,Gorilla Manor,Local Natives,2010-02-16,237933,43,spotify:user:kelsey2701,2018-06-19T05:31:17Z,"chamber pop,indie rock,la indie,modern rock,shimmer pop,stomp and holler",0.588,0.529,2,-7.838,1,0.0242,0.534,0.0683,0.126,0.591,95.971,4,1
1iw4yy8dDH9TcSEcOEWVnO,59pWgeY26Q6yJy37QvJflh,Rill Rill,Treats,Sleigh Bells,2010-05-21,229893,0,spotify:user:kelsey2701,2018-06-19T05:31:22Z,"brooklyn indie,dance-punk,experimental pop,hyper-rock,indie rock,indie surf,indietronica,neo-synthpop,noise pop,shimmer pop",0.483,0.804,8,-3.452,1,0.0501,0.0356,1.6e-06,0.0736,0.811,73.048,4,1
0mBkoM8r7KAQzZij5swTUL,67hb7towEyKvt5Z8Bx306c,Walking On A Dream,Walking On A Dream,Empire Of The Sun,2009-02-23,198440,59,spotify:user:kelsey2701,2018-06-19T05:31:28Z,"australian dance,australian electropop,dance rock,indietronica,neo-synthpop",0.87,0.699,5,-5.541,0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,4,1
5n0CTysih20NYdT2S0Wpe8,26T3LtbuGT1Fu9m0eRq5X3,Trouble,Tell Me I'm Pretty,Cage The Elephant,2015-12-18,225973,75,spotify:user:kelsey2701,2018-06-19T05:31:34Z,"modern alternative rock,modern rock,pov: indie,punk blues,rock",0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861,4,1
2HP3ePEj4jFOAwxdpwT1xb,10tysauSA5JATqniBDu2Ed,Fools,Visiter,The Dodos,2008-03-18,282633,32,spotify:user:kelsey2701,2018-06-19T05:31:38Z,"bay area indie,chamber pop,indie rock,stomp and holler",0.214,0.923,1,-7.226,1,0.0537,0.266,0.028,0.138,0.59,199.735,3,1
4vEA24tm00dXFUfvhtSsKd,7J83bR60mesX4UDSvkmrvk,Zlatan,Yunited EP,Sanjin & Youthman,2013-05-31,206560,42,spotify:user:kelsey2701,2018-06-19T05:31:53Z,,0.699,0.821,5,-4.682,1,0.0482,0.179,0.0,0.179,0.725,105.023,4,1
61brtUJwrAQjyZjWpMBRXf,1dWEYMPtNmvSVaDNLgB6NV,Move,Move,Saint Motel,2016-08-12,189466,45,spotify:user:kelsey2701,2018-06-19T05:31:57Z,"la indie,modern alternative rock,modern rock,pov: indie",0.638,0.817,10,-5.021,0,0.0636,0.0179,0.0,0.338,0.716,101.028,4,1
7wZorJD5loL9ceLJ67sg6S,"60d24wfXkVzDSfLS6hyCjZ,7HKKVg8EvYKCjwzOLhnujL",Now That I've Found You (feat. John & Michel),Now That I've Found You (feat. John & Michel),"Martin Garrix,John & Michel",2016-03-11,192631,0,spotify:user:kelsey2701,2018-06-19T05:32:01Z,"dutch edm,edm,pop,pop dance,progressive house",0.495,0.831,5,-5.812,0,0.0319,0.021,4.79e-05,0.495,0.414,128.064,5,1
4huIvpXJF0dOgA2P4cyeHL,0L1f9i3L3fkMNENljDOsjG,Sto bene così,SignorHunt - Wake Up Edition,Rocco Hunt,2016-03-04,196813,37,spotify:user:kelsey2701,2018-06-19T05:32:06Z,"italian adult pop,italian hip hop,italian pop,pop virale italiano,rap napoletano",0.704,0.898,2,-3.455,1,0.0448,0.00916,1.21e-06,0.342,0.169,100.004,4,1
6DsFZITJMPnh8z5XewfVmL,"23fqKkggKUBHNkbKtXEls4,4BxCuXFJrSWGi1KHcVqaU4",Raging (feat. Kodaline),Raging (feat. Kodaline),"Kygo,Kodaline",2016-04-01,224486,59,spotify:user:kelsey2701,2018-06-19T05:32:11Z,"edm,pop,pop dance,tropical house,irish pop,modern rock",0.55,0.689,3,-7.76,0,0.094,0.0498,0.0,0.207,0.408,99.904,4,1
6PpVWEDjZMR3X8Y1dKX3zG,2rmMyZC0sUD1a3jkDxp7iY,I Trusted U,I Trusted U,Balkan Beat Box,2016-02-25,223227,24,spotify:user:kelsey2701,2018-06-19T05:32:21Z,"balkan beats,balkan brass,gypsy fusion,gypsy punk,jewish hip hop,world fusion",0.779,0.681,7,-4.837,1,0.212,0.0117,4.63e-06,0.0687,0.779,102.018,4,1
0zDzOFSvggZ6IGHJllWg3F,6J3RPKUwZlKMzh3vWa9wPc,Porcelain,Porcelain / Wolf,Skott,2016-07-27,241173,0,spotify:user:kelsey2701,2018-06-19T05:32:26Z,indie electropop,0.611,0.556,1,-7.31,1,0.056,0.399,0.000228,0.122,0.23,125.979,4,1
3u8nqkQ1cMJYotuctIKI8f,1hzfo8twXdOegF3xireCYs,Flashed Junk Mind,Flashed Junk Mind,Milky Chance,2014-09-02,261973,0,spotify:user:kelsey2701,2018-06-19T05:33:19Z,"german pop,modern rock",0.837,0.829,11,-8.738,1,0.0495,0.394,0.0496,0.112,0.927,118.002,4,1
1gk3FhAV07q9Jg77UxnVjX,4yvcSjfu4PC0CYQyLy4wSq,Gooey,ZABA,Glass Animals,2014-06-03,289306,72,spotify:user:kelsey2701,2018-06-19T05:33:34Z,"gauze pop,indietronica,modern rock,pov: indie,shiver pop",0.487,0.369,11,-13.424,0,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,4,1
1LPGwuFgIzbJoShfDdw7MY,4yvcSjfu4PC0CYQyLy4wSq,Youth,How To Be A Human Being,Glass Animals,2016-08-26,230693,73,spotify:user:kelsey2701,2018-06-19T05:33:37Z,"gauze pop,indietronica,modern rock,pov: indie,shiver pop",0.648,0.718,9,-7.765,0,0.0298,0.129,0.00156,0.112,0.785,96.017,4,1
5lpTzzNpVorNd52GtwqCoP,75dQReiBOHN37fQgWQrIAJ,Psycho Lovers,Sunlit Youth,Local Natives,2016-09-09,233866,31,spotify:user:kelsey2701,2018-06-19T05:33:43Z,"chamber pop,indie rock,la indie,modern rock,shimmer pop,stomp and holler",0.345,0.858,8,-5.249,0,0.109,0.00315,0.000567,0.439,0.275,167.406,4,1
7LhLS1B6KSwg3ODV2gUAlO,4wYk01oPJNfaEssVFL46oQ,Animals,Animals,Coast Modern,2016-02-26,214266,0,spotify:user:kelsey2701,2018-06-19T05:33:47Z,"indie poptimism,modern alternative rock,modern rock",0.597,0.924,9,-4.076,1,0.0432,0.00208,7.84e-05,0.15,0.881,121.034,4,1
4GnukEn30UvxbsPpP19C3O,1dWEYMPtNmvSVaDNLgB6NV,You Can Be You,saintmotelevision,Saint Motel,2016-10-21,177533,36,spotify:user:kelsey2701,2018-06-19T05:34:01Z,"la indie,modern alternative rock,modern rock,pov: indie",0.57,0.836,8,-5.464,1,0.0392,0.0143,0.139,0.0684,0.726,76.539,4,1
7FESgYLcOufHqKlwrvJN60,4kI8Ie27vjvonwaB2ePh8T,Feel It Still,Feel It Still,Portugal. The Man,2017-03-02,163250,58,spotify:user:kelsey2701,2018-06-19T05:34:12Z,"indie rock,indietronica,modern alternative rock,modern rock",0.78,0.798,1,-5.151,0,0.0613,0.0406,6.31e-05,0.0733,0.771,78.969,4,1
6CES1554HcWMIVroJfmmBm,1btWGBz4Uu1HozTwb2Lm8A,Way It Goes,Landmark,Hippo Campus,2017-02-24,245456,63,spotify:user:kelsey2701,2018-06-19T05:34:16Z,"minneapolis indie,modern rock,pov: indie",0.542,0.906,9,-4.213,1,0.0491,0.021,0.00043,0.377,0.515,120.014,4,1
0mWF1uxvHK5Jai0k75Fwmq,1dWEYMPtNmvSVaDNLgB6NV,Ace in the Hole,My Type,Saint Motel,2014-10-27,226173,12,spotify:user:kelsey2701,2018-06-19T05:34:28Z,"la indie,modern alternative rock,modern rock,pov: indie",0.46,0.793,0,-6.665,1,0.0434,0.584,0.093,0.151,0.521,87.008,4,1
0rRjGruFonCGOt0S5zAJNQ,4yvcSjfu4PC0CYQyLy4wSq,The Other Side Of Paradise,How To Be A Human Being,Glass Animals,2016-08-26,320654,72,spotify:user:kelsey2701,2018-06-19T05:34:40Z,"gauze pop,indietronica,modern rock,pov: indie,shiver pop",0.689,0.338,11,-7.634,0,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,4,1
6sIvAyM1AtnSGz3anRLcDo,3XHO7cRUPCLOr6jwp8vsx5,In Cold Blood,In Cold Blood,alt-J,2017-03-29,206026,20,spotify:user:kelsey2701,2018-06-19T05:34:47Z,"indie rock,indietronica,modern alternative rock,modern rock,rock",0.495,0.745,11,-5.475,0,0.035,0.142,0.000441,0.194,0.589,143.398,4,1
6QV0jXpL3RHVkN2g8C7mvh,53XhwfbYqKCa1cC15pYq2q,Whatever It Takes,Whatever It Takes,Imagine Dragons,2017-05-09,201600,0,spotify:user:kelsey2701,2018-06-19T05:34:52Z,"modern rock,pop,rock",0.673,0.676,1,-5.002,1,0.0308,0.0355,0.0,0.107,0.57,134.944,4,1
05KfyCEE6otdlT1pp2VIjP,53XhwfbYqKCa1cC15pYq2q,Believer,Believer,Imagine Dragons,2017-01-31,203782,0,spotify:user:kelsey2701,2018-06-19T05:34:57Z,"modern rock,pop,rock",0.772,0.775,10,-4.388,0,0.112,0.0417,0.0,0.226,0.748,124.978,4,1
0oP9pK1D1lNF3Lb7jkl6Xx,53XhwfbYqKCa1cC15pYq2q,Thunder,Thunder,Imagine Dragons,2017-04-27,187761,0,spotify:user:kelsey2701,2018-06-19T05:35:07Z,"modern rock,pop,rock",0.608,0.841,0,-3.798,1,0.0464,0.00593,0.0573,0.121,0.274,167.969,4,1
2fpfApt0LZiOWybYfRVXTB,3XHO7cRUPCLOr6jwp8vsx5,"Dancing in the Moonlight (It's Caught Me in Its Spotlight) - Live from Spotify Studios, New York City, NY",Spotify Singles,alt-J,2017-06-21,143966,48,spotify:user:kelsey2701,2018-06-19T05:35:14Z,"indie rock,indietronica,modern alternative rock,modern rock,rock",0.481,0.164,2,-17.201,1,0.0391,0.916,0.145,0.16,0.405,130.229,4,1
1DDNfRbtLn2dxm4onBxhOV,16oZKvXb6WkQlVAjwo2Wbg,Dead Sea,The Lumineers,The Lumineers,2012-04-03,247933,61,spotify:user:kelsey2701,2018-06-19T05:35:18Z,"folk-pop,modern rock,stomp and holler",0.713,0.319,0,-11.099,1,0.028,0.81,5.71e-06,0.142,0.472,94.043,4,1
3AA8xNhDC0MpqwkGX3EP5V,1xU878Z1QtBldR7ru9owdU,If I Ever Feel Better,United,Phoenix,2000-03-06,266600,67,spotify:user:kelsey2701,2018-06-19T05:35:22Z,"alternative dance,indie rock,modern rock,neo-synthpop,new rave,rock independant francais,shimmer pop",0.755,0.553,6,-9.449,0,0.107,0.0492,0.00607,0.0646,0.836,119.7,4,1
6acDlNeA06MCVCzsTVGr9V,1hzfo8twXdOegF3xireCYs,Cocoon,Blossom (Deluxe),Milky Chance,2017-03-17,255160,60,spotify:user:kelsey2701,2018-06-19T05:35:29Z,"german pop,modern rock",0.743,0.659,10,-6.755,1,0.0343,0.0998,0.00028,0.0622,0.804,114.033,4,1
28C4nmrd7BTu0XbOmaTHZr,0Ya43ZKWHTKkAbkoJJkwIB,Greek Tragedy,Glitterbug (Deluxe Edition),The Wombats,2015-04-14,209557,61,spotify:user:kelsey2701,2018-06-19T05:35:34Z,"liverpool indie,modern alternative rock,modern rock",0.515,0.869,11,-4.732,1,0.0672,0.00257,2.01e-06,0.21,0.452,93.24,4,1
3Sz51kDvFhngNDinn8WRb5,1dWEYMPtNmvSVaDNLgB6NV,Midnight Movies,My Type EP,Saint Motel,2014-08-16,223946,43,spotify:user:kelsey2701,2018-06-19T05:35:38Z,"la indie,modern alternative rock,modern rock,pov: indie",0.717,0.858,0,-4.514,1,0.0256,0.0595,0.158,0.0957,0.464,111.472,4,1
2fj2N0pJtfVcs5eKX3kxUZ,4wYk01oPJNfaEssVFL46oQ,Going Down,Coast Modern,Coast Modern,2017-07-28,210453,0,spotify:user:kelsey2701,2018-06-19T05:35:44Z,"indie poptimism,modern alternative rock,modern rock",0.256,0.898,4,-5.528,1,0.115,0.000402,0.00372,0.1,0.293,98.097,4,1
2ysvHHaZRRHSb9Z65ftm9B,4wYk01oPJNfaEssVFL46oQ,Wild Things,Coast Modern,Coast Modern,2017-07-28,214666,0,spotify:user:kelsey2701,2018-06-19T05:35:48Z,"indie poptimism,modern alternative rock,modern rock",0.532,0.587,8,-8.732,0,0.0634,0.601,0.00588,0.961,0.371,79.03,4,1
4b4D7qGUL0nuimkQsUzOYx,4wYk01oPJNfaEssVFL46oQ,Now I'm Cool,Coast Modern,Coast Modern,2017-07-28,178520,0,spotify:user:kelsey2701,2018-06-19T05:35:53Z,"indie poptimism,modern alternative rock,modern rock",0.684,0.844,2,-3.614,1,0.032,0.012,0.000209,0.118,0.771,124.988,4,1
7qBNJBQJJjQjYFZlP3IPhK,7HIN94LvSDgxN5RoOLi3E5,Dizzy,Promesses,Dimmi,2014-02-17,260160,52,spotify:user:kelsey2701,2018-06-19T05:36:04Z,deep tropical house,0.811,0.51,9,-6.474,0,0.0424,0.0197,0.072,0.054,0.641,125.035,4,1
5masKPHeAOVNgxdLebIcK7,"23fqKkggKUBHNkbKtXEls4,48sLioddyaXkuhyHXSkpsB",Stole the Show,Cloud Nine,"Kygo,Parson James",2016-05-13,223186,79,spotify:user:kelsey2701,2018-06-20T10:07:07Z,"edm,pop,pop dance,tropical house,pop soul",0.64,0.635,8,-7.565,0,0.226,0.271,0.0,0.319,0.475,100.034,4,1
6Pgkp4qUoTmJIPn7ReaGxL,"1vCWHaC5f2uS3yhpwWbIA6,5JYo7gm2dkyLLlWHjxS7Dy",Without You (feat. Sandro Cavazza),AVĪCI (01),"Avicii,Sandro Cavazza",2017-08-10,181672,82,spotify:user:kelsey2701,2019-02-24T23:56:54Z,"dance pop,edm,pop,pop dance,swedish pop",0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,4,1
2P4OICZRVAQcYAV2JReRfj,1vCWHaC5f2uS3yhpwWbIA6,Waiting For Love,Stories,Avicii,2015-10-02,230613,84,spotify:user:kelsey2701,2019-02-24T23:57:00Z,"dance pop,edm,pop,pop dance",0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,4,1
75NhhYjHO43mvZgYtnXgti,"1vCWHaC5f2uS3yhpwWbIA6,5CCwRZC6euC8Odo6y9X8jr",Lonely Together (feat. Rita Ora),AVĪCI (01),"Avicii,Rita Ora",2017-08-10,181812,75,spotify:user:kelsey2701,2019-02-24T23:57:08Z,"dance pop,edm,pop,pop dance,uk pop",0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,4,1
0ct6r3EGTcMLPtrXHDvVjc,1vCWHaC5f2uS3yhpwWbIA6,The Nights,The Days / Nights,Avicii,2014-01-01,176658,89,spotify:user:kelsey2701,2019-02-24T23:57:13Z,"dance pop,edm,pop,pop dance",0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,4,1
3nVpsnFAnFx3BZiZL0vzPu,2QSPrJfYeRXaltEEiriXN9,Borderline,Borderline - EP,Tove Styrke,2014-11-23,204280,50,spotify:user:kelsey2701,2020-04-29T17:58:52Z,"electropop,swedish electropop,swedish pop,swedish synthpop",0.577,0.922,8,-3.339,0,0.0445,0.000647,0.0,0.0984,0.679,142.037,4,1
7iOyMOxdOULvXqUqC26spJ,4kI8Ie27vjvonwaB2ePh8T,Modern Jesus,Evil Friends,Portugal. The Man,2013-05-31,194053,60,spotify:user:kelsey2701,2020-12-15T17:32:31Z,"indie rock,indietronica,modern alternative rock,modern rock",0.627,0.633,10,-7.41,0,0.0305,0.133,7.07e-05,0.216,0.763,85.999,4,1
43QhrhgRrH9NWy6eoUro4X,4kI8Ie27vjvonwaB2ePh8T,Atomic Man,Evil Friends,Portugal. The Man,2013-05-31,227253,52,spotify:user:kelsey2701,2020-12-15T17:38:40Z,"indie rock,indietronica,modern alternative rock,modern rock",0.63,0.736,10,-7.302,0,0.0384,0.0507,0.00244,0.109,0.919,137.948,4,1
6MDijuuArPJv1vbp7K1x3f,4l1cKWYW591xnwEGxpUg3J,Genghis Khan,iii,Miike Snow,2016-03-04,212146,65,spotify:user:kelsey2701,2020-12-15T17:39:58Z,"alternative dance,electropop,indietronica,neo-synthpop,shimmer pop,swedish electropop,swedish indie pop,swedish synthpop",0.688,0.847,10,-3.238,0,0.0508,0.04,2.81e-06,0.598,0.453,93.979,4,1
3rfhI32Il2hVRKDkuGeeen,"0TnOYISbd1XYRBk9myaseg,3aQeKQSyrW4qWr35idm0cy",Hey Baby (Drop It to the Floor) (feat. T-Pain),Planet Pit (Deluxe Version),"Pitbull,T-Pain",2011-06-17,234453,79,spotify:user:kelsey2701,2021-07-10T23:58:12Z,"dance pop,miami hip hop,pop,gangster rap,hip hop,pop rap,r&b,rap,southern hip hop,trap,urban contemporary",0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024,4,1
4cG7HUWYHBV6R6tHn1gxrl,"7i9j813KFoSBMldGqlh2Z1,1gALaWbNDnwS2ECV09sn2A,4L2dV3zY7RmkeiNO035Fi0,3Edve4VIATi0OZngclQlkN",Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],"Riton,Nightcrawlers,Mufasa & Hypeman,Dopamine",2021-01-15,169153,81,spotify:user:kelsey2701,2021-07-10T23:58:20Z,"house,pop dance,uk dance,disco house,hip house,vocal house",0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4,1
5zNW5ARjYhJQJz1AChP33n,181bsRPaVXVlUKXrxwZfHK,Thot Shit,Thot Shit,Megan Thee Stallion,2021-06-11,184634,70,spotify:user:kelsey2701,2021-07-10T23:58:30Z,"houston rap,pop,r&b,rap,trap queen",0.95,0.693,9,-3.424,1,0.0898,0.0133,0.0,0.173,0.891,130.02,4,1
03tqyYWC9Um2ZqU0ZN849H,"6f4XkbvYlXMH0QgVRzW0sM,0bfX8pF8kuHNCs57Ms4jZb,67nwj3Y5sZQLl72VNUHEYE",No Hands (feat. Roscoe Dash & Wale),Flockaveli,"Waka Flocka Flame,Roscoe Dash,Wale",2010-10-01,263773,80,spotify:user:kelsey2701,2021-07-10T23:58:38Z,"atl hip hop,dirty south rap,pop rap,rap,southern hip hop,trap,futuristic swag,r&b",0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,4,1
2Ty7EDf9XLYzEUqEIwJfDC,37hAfseJWi0G3Scife12Il,Twerkulator,Twerkulator,City Girls,2021-05-21,138541,62,spotify:user:kelsey2701,2021-07-10T23:58:48Z,"scam rap,trap queen",0.895,0.469,1,-5.882,1,0.0661,0.0012,4.56e-05,0.192,0.076,126.917,4,1
0OPyDgTRuIdCJ9B4bYSths,0TnOYISbd1XYRBk9myaseg,Hotel Room Service,Pitbull Starring In Rebelution,Pitbull,2009-08-27,237600,75,spotify:user:kelsey2701,2021-07-10T23:59:04Z,"dance pop,miami hip hop,pop",0.85,0.631,1,-8.401,1,0.227,0.00684,0.000406,0.0679,0.738,126.002,4,1
5OiLJ8tjUPFiPX2gVM8fxJ,1yxSLGMDHlW21z4YXirZDS,Imma Be,THE E.N.D. (THE ENERGY NEVER DIES),Black Eyed Peas,2009-01-01,257560,0,spotify:user:kelsey2701,2021-07-10T23:59:10Z,"dance pop,pop,pop rap",0.597,0.517,0,-6.963,1,0.365,0.179,0.0,0.307,0.412,92.035,4,1
3ZFTkvIE7kyPt6Nu3PEa7V,"0EmeFodog0BfCgMzAIvKQp,7aBzpmFXB4WWpPl2F7RjBe",Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)","Shakira,Wyclef Jean",2005-11-28,218093,88,spotify:user:kelsey2701,2021-07-10T23:59:16Z,"colombian pop,dance pop,latin pop,pop,rap kreyol",0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,4,1
051wt8AyLFgYnVuberd3vO,"4kYSro6naA4h99UJvo89HB,181bsRPaVXVlUKXrxwZfHK",WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),"Cardi B,Megan Thee Stallion",2020-08-06,187541,47,spotify:user:kelsey2701,2021-07-10T23:59:48Z,"pop,rap,houston rap,r&b,trap queen",0.934,0.443,1,-7.541,1,0.41,0.0272,0.0,0.0889,0.359,133.026,4,1
